# CoordinateSystem: GEOGCS["WGS 84",DATUM["World Geodetic System 1984 ensemble",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],TOWGS84[0,0,0,0,0,0,0],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.01745329251994328,AUTHORITY["EPSG","9102"]],AUTHORITY["EPSG","4326"]]
#Label,X/Longitude,Y/Latitude,Z/Altitude,Omega,Phi,Kappa,Accuracy_X/Y/Z_(m),Accuracy_Omega/Phi/Kappa_(deg),Error_(m),X_error,Y_error,Z_error,Error_(deg),Omega_error,Phi_error,Kappa_error,X_est,Y_est,Z_est,Omega_est,Phi_est,Kappa_est,X_var,Y_var,Z_var,Omega_var,Phi_var,Kappa_var
IMG_2109.jpg,107.554458,-6.869744,784.124578,10.000000,1.339893,-0.113605,10.000000,10.000000,1.292353,-0.078718,1.250749,-0.315605,206.016466,-100.493567,-12.198674,179.429706,107.554457,-6.869733,783.808973,-90.493567,-10.858781,179.316101,,,,,,
IMG_2110.jpg,107.554458,-6.869744,784.124578,10.000000,1.409335,-0.206074,10.000000,10.000000,1.359761,-0.171200,1.312410,-0.311803,206.835850,-102.723581,-8.594052,179.318367,107.554456,-6.869732,783.812775,-92.723581,-7.184717,179.112293,,,,,,
IMG_2111.jpg,107.554458,-6.869742,784.222184,10.000000,1.281486,-0.172080,10.000000,10.000000,1.314428,-0.137194,1.237111,-0.422440,204.528133,-100.223149,-8.127023,178.103984,107.554457,-6.869731,783.799744,-90.223149,-6.845537,177.931904,,,,,,
IMG_2112.jpg,107.554458,-6.869742,784.289711,10.000000,1.463945,-0.365943,10.000000,10.000000,1.492080,-0.331082,1.377219,-0.468993,206.833411,-101.483284,-9.025572,179.999284,107.554455,-6.869730,783.820718,-91.483284,-7.561627,179.633341,,,,,,
IMG_2113.jpg,107.554450,-6.869742,784.259116,10.000000,1.668148,0.529011,10.000000,10.000000,1.703860,0.527028,1.565670,-0.417203,207.008313,-103.667337,-12.165786,178.766660,107.554455,-6.869728,783.841913,-93.667337,-10.497638,179.295671,,,,,,
IMG_2114.jpg,107.554450,-6.869742,784.259116,10.000000,1.872551,0.452673,10.000000,10.000000,1.909520,0.450689,1.804682,-0.431586,205.084789,-102.519149,-11.646535,177.239817,107.554454,-6.869726,783.827530,-92.519149,-9.773984,177.692490,,,,,,
IMG_2115.jpg,107.554450,-6.869742,784.228846,10.000000,1.877272,0.242768,10.000000,10.000000,1.915597,0.240753,1.863057,-0.374929,203.868891,-99.099783,-1.368304,178.156912,107.554452,-6.869725,783.853917,-89.099783,0.508968,178.399680,,,,,,
IMG_2116.jpg,107.554450,-6.869739,784.248393,10.000000,1.426015,0.190301,10.000000,10.000000,1.440002,0.188274,1.362416,-0.426592,201.203729,-96.932237,7.518525,176.154914,107.554452,-6.869727,783.821801,-86.932237,8.944540,176.345215,,,,,,
IMG_2117.jpg,107.554450,-6.869739,784.248393,10.000000,1.380348,0.096429,10.000000,10.000000,1.394454,0.094387,1.318846,-0.442986,197.823025,-95.269454,7.682298,173.201221,107.554451,-6.869727,783.805406,-85.269454,9.062646,173.297650,,,,,,
IMG_2118.jpg,107.554444,-6.869742,784.457900,10.000000,1.676649,0.325312,10.000000,10.000000,1.721924,0.372338,1.546698,-0.658872,197.848066,-92.825027,7.356354,174.565906,107.554447,-6.869728,783.799028,-82.825027,9.033003,174.891218,,,,,,
IMG_2119.jpg,107.554444,-6.869739,784.412514,10.000000,1.273522,0.191407,10.000000,10.000000,1.294481,0.238409,1.124830,-0.594643,205.486151,-104.261308,16.573880,176.293631,107.554446,-6.869729,783.817871,-94.261308,17.847402,176.485038,,,,,,
IMG_2120.jpg,107.554444,-6.869744,784.326423,10.000000,1.914842,0.037192,10.000000,10.000000,1.871580,0.084175,1.806012,-0.483785,205.004286,-102.547689,10.065048,177.227040,107.554445,-6.869728,783.842638,-92.547689,11.979890,177.264232,,,,,,
IMG_2121.jpg,107.554444,-6.869742,784.192456,10.000000,1.678817,-0.079381,10.000000,10.000000,1.716166,-0.032414,1.682207,-0.338162,202.213515,-100.367180,10.242210,175.247916,107.554444,-6.869727,783.854294,-90.367180,11.921027,175.168535,,,,,,
IMG_2122.jpg,107.554444,-6.869742,784.192456,10.000000,1.677280,-0.099723,10.000000,10.000000,1.713975,-0.052757,1.676635,-0.351882,197.646318,-95.010404,10.652629,172.984426,107.554444,-6.869727,783.840574,-85.010404,12.329909,172.884703,,,,,,
IMG_2123.jpg,107.554428,-6.869725,784.110683,10.000000,1.344502,0.367963,10.000000,10.000000,1.340423,0.341076,1.294086,-0.075767,202.830626,-100.520114,-8.842647,175.948223,107.554431,-6.869713,784.034916,-90.520114,-7.498145,176.316186,,,,,,
IMG_2124.jpg,107.554428,-6.869722,784.033514,10.000000,1.125746,0.435968,10.000000,10.000000,1.095707,0.409093,1.016469,-0.002502,202.669649,-99.964837,-7.354033,176.147484,107.554432,-6.869713,784.031012,-89.964837,-6.228287,176.583452,,,,,,
IMG_2125.jpg,107.554428,-6.869722,784.033514,10.000000,1.086415,0.317959,10.000000,10.000000,1.058240,0.291067,1.017410,0.005283,205.219955,-104.637127,-5.140697,176.464939,107.554431,-6.869713,784.038797,-94.637127,-4.054282,176.782898,,,,,,
IMG_2126.jpg,107.554428,-6.869711,783.731731,10.000000,0.347958,0.111519,10.000000,10.000000,0.343625,0.084599,-0.125189,0.308624,205.746378,-100.268428,-5.455302,-179.577432,107.554429,-6.869712,784.040355,-90.268428,-5.107344,-179.465913,,,,,,
IMG_2127.jpg,107.554419,-6.869719,784.171373,10.000000,1.344955,0.985363,10.000000,10.000000,1.349914,1.032133,0.857619,-0.146484,203.627323,-97.155320,-7.095336,178.814392,107.554428,-6.869711,784.024889,-87.155320,-5.750381,179.799755,,,,,,
IMG_2128.jpg,107.554419,-6.869719,784.171373,10.000000,1.197896,0.728146,10.000000,10.000000,1.191958,0.774879,0.895355,-0.136622,203.974623,-101.282341,-6.983519,-176.914569,107.554426,-6.869711,784.034751,-91.282341,-5.785623,-176.186423,,,,,,
IMG_2129.jpg,107.554419,-6.869717,784.489804,10.000000,1.080624,0.680278,10.000000,10.000000,1.136804,0.727006,0.755009,-0.440168,205.710980,-102.449738,-6.771150,178.256024,107.554426,-6.869710,784.049636,-92.449738,-5.690526,178.936302,,,,,,
IMG_2130.jpg,107.554419,-6.869714,784.689745,10.000000,1.013103,0.602952,10.000000,10.000000,1.049072,0.649672,0.516896,-0.641325,204.704462,-100.599306,-5.153022,178.205339,107.554425,-6.869709,784.048420,-90.599306,-4.139919,178.808291,,,,,,
IMG_2131.jpg,107.554419,-6.869714,784.689745,10.000000,0.910751,0.417040,10.000000,10.000000,0.941276,0.463733,0.508344,-0.642291,205.918392,-100.799049,-12.403916,-179.131457,107.554423,-6.869709,784.047454,-90.799049,-11.493165,-178.714417,,,,,,
IMG_2132.jpg,107.554419,-6.869717,784.581549,10.000000,1.141896,0.332470,10.000000,10.000000,1.189398,0.379156,0.987261,-0.544264,206.819658,-99.343870,-25.559773,179.588041,107.554422,-6.869708,784.037285,-89.343870,-24.417877,179.920511,,,,,,
IMG_2133.jpg,107.554419,-6.869717,784.831729,10.000000,1.306492,0.270454,10.000000,10.000000,1.347857,0.317132,1.048114,-0.785877,208.425895,-99.792464,-35.224884,179.560645,107.554422,-6.869708,784.045852,-89.792464,-33.918392,179.831099,,,,,,
IMG_2134.jpg,107.554419,-6.869717,784.831729,10.000000,1.254691,0.087019,10.000000,10.000000,1.289948,0.133669,1.011117,-0.789773,208.206894,-100.054919,-40.807648,-177.971514,107.554420,-6.869708,784.041956,-90.054919,-39.552957,-177.884495,,,,,,
IMG_2135.jpg,107.554419,-6.869717,784.831729,10.000000,1.271990,0.044302,10.000000,10.000000,1.306408,0.090947,1.048439,-0.774084,207.329968,-99.930704,-29.509096,-179.245037,107.554420,-6.869708,784.057645,-89.930704,-28.237106,-179.200735,,,,,,
IMG_2136.jpg,107.554419,-6.869717,784.896019,10.000000,1.382950,0.053099,10.000000,10.000000,1.417355,0.099748,1.132793,-0.846006,206.357337,-99.596633,-20.969690,-179.510817,107.554420,-6.869707,784.050013,-89.596633,-19.586740,-179.457718,,,,,,
IMG_2137.jpg,107.554419,-6.869717,784.896019,10.000000,1.354138,-0.017059,10.000000,10.000000,1.386059,0.029579,1.103743,-0.837875,206.308309,-100.536622,-16.851979,179.364201,107.554419,-6.869707,784.058144,-90.536622,-15.497841,179.347142,,,,,,
IMG_2138.jpg,107.554419,-6.869714,784.896569,10.000000,1.095421,-0.196476,10.000000,10.000000,1.097848,-0.149869,0.701129,-0.831401,207.674226,-103.066065,-15.631612,-179.615208,107.554418,-6.869708,784.065167,-93.066065,-14.536191,-179.811684,,,,,,
IMG_2139.jpg,107.554419,-6.869714,785.116646,10.000000,1.292992,-0.231182,10.000000,10.000000,1.294111,-0.184579,0.727864,-1.053978,207.280411,-102.544460,-11.031005,179.800220,107.554417,-6.869707,784.062668,-92.544460,-9.738013,179.569038,,,,,,
IMG_2140.jpg,107.554419,-6.869714,785.116646,10.000000,1.307651,-0.292409,10.000000,10.000000,1.306667,-0.245814,0.734960,-1.052040,202.855903,-99.911048,-4.636955,176.484556,107.554417,-6.869707,784.064606,-89.911048,-3.329304,176.192147,,,,,,
IMG_2141.jpg,107.554414,-6.869717,785.347288,10.000000,1.609585,0.019816,10.000000,10.000000,1.634043,0.004953,1.013973,-1.281378,203.577394,-99.362700,-5.287577,-177.603071,107.554414,-6.869708,784.065910,-89.362700,-3.677992,-177.583255,,,,,,
IMG_2142.jpg,107.554414,-6.869717,785.347288,10.000000,1.649259,-0.129161,10.000000,10.000000,1.675785,-0.144044,1.068581,-1.282825,204.743055,-98.334974,-0.438647,-179.582179,107.554413,-6.869707,784.064463,-88.334974,1.210612,-179.711340,,,,,,
IMG_2143.jpg,107.554414,-6.869717,785.735432,10.000000,1.972646,-0.353083,10.000000,10.000000,1.996288,-0.368000,1.055239,-1.654150,202.676219,-96.682294,0.592497,178.128697,107.554411,-6.869707,784.081282,-86.682294,2.565143,177.775614,,,,,,
IMG_2144.jpg,107.554397,-6.869706,784.366098,10.000000,0.245395,0.182263,10.000000,10.000000,0.292192,0.204000,0.185700,-0.096311,204.544507,-102.439467,-19.760985,175.937814,107.554399,-6.869704,784.269787,-92.439467,-19.515590,176.120077,,,,,,
IMG_2145.jpg,107.554397,-6.869703,784.589679,10.000000,0.422762,0.213700,10.000000,10.000000,0.424217,0.235443,-0.138376,-0.324621,205.354710,-101.434759,-29.939504,176.026056,107.554399,-6.869704,784.265058,-91.434759,-29.516742,176.239756,,,,,,
IMG_2146.jpg,107.554397,-6.869703,784.589679,10.000000,0.433519,0.210019,10.000000,10.000000,0.433295,0.231761,-0.161022,-0.328790,204.673702,-100.634810,-22.710535,176.771578,107.554399,-6.869704,784.260889,-90.634810,-22.277016,176.981597,,,,,,
IMG_2147.jpg,107.554397,-6.869700,784.229156,10.000000,0.548187,0.176927,10.000000,10.000000,0.552402,0.198664,-0.514849,0.024731,203.697568,-100.589487,-12.043391,176.718452,107.554399,-6.869705,784.253887,-90.589487,-11.495204,176.895379,,,,,,
IMG_2148.jpg,107.554397,-6.869700,784.229156,10.000000,0.534185,0.077123,10.000000,10.000000,0.534398,0.098844,-0.524564,0.025372,203.413708,-100.280771,-6.943726,176.840856,107.554398,-6.869705,784.254528,-90.280771,-6.409541,176.917979,,,,,,
IMG_2149.jpg,107.554397,-6.869700,784.229156,10.000000,0.532197,-0.111171,10.000000,10.000000,0.524730,-0.089479,-0.515211,0.043502,205.526492,-99.871144,-4.515781,179.573109,107.554396,-6.869705,784.272658,-89.871144,-3.983584,179.461938,,,,,,
IMG_2150.jpg,107.554397,-6.869700,784.229156,10.000000,0.508074,-0.126291,10.000000,10.000000,0.499782,-0.104600,-0.486687,0.044461,204.563734,-99.087105,-0.367756,178.963493,107.554396,-6.869704,784.273617,-89.087105,0.140318,178.837202,,,,,,
IMG_2151.jpg,107.554397,-6.869700,784.399135,10.000000,1.668642,-1.651468,10.000000,10.000000,1.647866,-1.629990,0.223320,0.093397,205.515920,-97.982066,-22.736201,-179.218786,107.554382,-6.869698,784.492532,-87.982066,-21.067559,179.129746,,,,,,
IMG_2152.jpg,107.554389,-6.869681,785.358030,10.000000,2.254699,-0.733713,10.000000,10.000000,2.214476,-0.749082,-1.894985,-0.867071,206.089599,-97.562249,-23.613636,-179.991463,107.554382,-6.869698,784.490959,-87.562249,-21.358937,179.274824,,,,,,
IMG_2153.jpg,107.554389,-6.869681,785.358030,10.000000,2.294484,-0.767935,10.000000,10.000000,2.254540,-0.783309,-1.923620,-0.876961,204.480929,-97.177523,-16.021021,179.199069,107.554382,-6.869698,784.481068,-87.177523,-13.726537,178.431134,,,,,,
IMG_2154.jpg,107.554389,-6.869678,784.731285,10.000000,2.417330,-0.722560,10.000000,10.000000,2.395352,-0.737928,-2.263691,-0.262450,203.323732,-92.540037,-29.664774,178.596984,107.554382,-6.869698,784.468835,-82.540037,-27.247444,177.874424,,,,,,
IMG_2155.jpg,107.554389,-6.869689,784.988893,10.000000,1.378343,-0.709537,10.000000,10.000000,1.374256,-0.724901,-1.043255,-0.524134,204.312936,-92.598900,-31.017153,179.463522,107.554382,-6.869698,784.464759,-82.598900,-29.638810,178.753985,,,,,,
IMG_2156.jpg,107.554358,-6.869711,782.482334,10.000000,2.437993,0.847493,10.000000,10.000000,2.451687,0.880900,-0.570585,2.215676,208.845429,-96.590963,-50.504246,178.145784,107.554366,-6.869716,784.698009,-86.590963,-48.066253,178.993277,,,,,,
IMG_2157.jpg,107.554358,-6.869711,783.025374,10.000000,1.960383,0.847846,10.000000,10.000000,1.977522,0.881252,-0.586400,1.670366,208.456955,-97.034557,-48.255570,178.073009,107.554366,-6.869716,784.695740,-87.034557,-46.295187,178.920855,,,,,,
IMG_2158.jpg,107.554358,-6.869711,783.025374,10.000000,1.962905,0.829231,10.000000,10.000000,1.979813,0.862634,-0.610147,1.674289,206.596295,-97.995830,-42.281005,176.893084,107.554366,-6.869717,784.699663,-87.995830,-40.318100,177.722315,,,,,,
IMG_2159.jpg,107.554358,-6.869711,782.633483,10.000000,2.374866,0.854162,10.000000,10.000000,2.389065,0.887565,-0.579233,2.141109,207.486799,-107.841697,-43.653339,171.800251,107.554366,-6.869716,784.774592,-97.841697,-41.278473,172.654413,,,,,,
IMG_2160.jpg,107.554353,-6.869708,782.554231,10.000000,2.795775,1.494662,10.000000,10.000000,2.791493,1.466660,-0.909326,2.194189,207.754259,-105.363613,-46.839121,172.819090,107.554366,-6.869716,784.748420,-95.363613,-44.043346,174.313752,,,,,,
IMG_2161.jpg,107.554358,-6.869711,782.580015,10.000000,2.350303,0.744575,10.000000,10.000000,2.363366,0.777963,-0.654565,2.133499,203.620487,-99.179698,-6.862617,177.700857,107.554365,-6.869717,784.713514,-89.179698,-4.512314,178.445432,,,,,,
IMG_2162.jpg,107.554358,-6.869714,782.798877,10.000000,2.073116,0.711374,10.000000,10.000000,2.081939,0.744756,-0.348352,1.912710,203.151741,-99.259013,-1.189640,177.248027,107.554365,-6.869717,784.711587,-89.259013,0.883476,177.959401,,,,,,
IMG_2163.jpg,107.554328,-6.869711,782.179749,10.000000,0.455475,0.085126,10.000000,10.000000,0.444614,0.056714,0.356805,-0.259145,202.605858,157.346112,-35.324608,122.651975,107.554329,-6.869708,781.920604,167.346112,-34.869133,122.737101,,,,,,
IMG_2164.jpg,107.554328,-6.869711,782.179749,10.000000,0.191575,0.003913,10.000000,10.000000,0.185433,-0.024530,0.171094,-0.067160,206.476093,161.701629,-32.987811,124.083700,107.554328,-6.869709,782.112589,171.701629,-32.796236,124.087613,,,,,,
IMG_2165.jpg,107.554328,-6.869711,782.064496,10.000000,0.392520,-0.042022,10.000000,10.000000,0.397746,-0.070501,-0.092282,0.380415,220.663072,173.569765,-26.173120,133.718718,107.554327,-6.869712,782.444911,-176.430235,-25.780600,133.676696,,,,,,
IMG_2166.jpg,107.554328,-6.869711,782.411351,10.000000,0.332662,-0.095126,10.000000,10.000000,0.348246,-0.123629,-0.272694,0.177846,222.591124,177.260716,-24.377457,132.405388,107.554327,-6.869713,782.589197,-172.739284,-24.044795,132.310262,,,,,,
IMG_2167.jpg,107.554328,-6.869711,782.411351,10.000000,0.645353,-0.298392,10.000000,10.000000,0.665105,-0.326941,-0.493275,0.303570,222.797998,175.394506,-29.168716,134.256847,107.554325,-6.869715,782.714921,-174.605494,-28.523363,133.958455,,,,,,
IMG_2168.jpg,107.554322,-6.869719,782.992163,10.000000,0.381791,0.324049,10.000000,10.000000,0.378383,0.344603,0.156171,0.005748,223.138778,177.858716,-26.880907,132.040177,107.554325,-6.869718,782.997911,-172.141284,-26.499116,132.364226,,,,,,
IMG_2169.jpg,107.554322,-6.869722,783.585933,10.000000,0.521952,0.205548,10.000000,10.000000,0.521164,0.226065,0.233185,-0.407592,220.855910,175.204838,-29.912508,131.094774,107.554324,-6.869720,783.178341,-174.795162,-29.390556,131.300322,,,,,,
IMG_2170.jpg,107.554322,-6.869722,783.585933,10.000000,0.211093,0.047702,10.000000,10.000000,0.217226,0.068174,-0.009611,-0.206026,221.824808,175.511943,-33.599047,131.426434,107.554323,-6.869722,783.379907,-174.488057,-33.387954,131.474136,,,,,,
IMG_2171.jpg,107.554322,-6.869722,783.876069,10.000000,0.326352,-0.019549,10.000000,10.000000,0.344676,0.000882,-0.304983,-0.160581,220.395101,175.021851,-28.333299,130.914385,107.554322,-6.869725,783.715488,-174.978149,-28.006947,130.894836,,,,,,
IMG_2172.jpg,107.554322,-6.869725,784.078383,10.000000,0.352021,-0.220812,10.000000,10.000000,0.337496,-0.200435,-0.236502,-0.133403,213.557482,167.025941,-34.825801,128.437910,107.554320,-6.869727,783.944980,177.025941,-34.473780,128.217098,,,,,,
IMG_2173.jpg,107.554322,-6.869725,784.078383,10.000000,0.466215,-0.202603,10.000000,10.000000,0.454627,-0.182244,-0.400077,0.115808,218.501735,171.422136,-30.589395,131.991472,107.554320,-6.869729,784.194191,-178.577864,-30.123180,131.788869,,,,,,
IMG_2174.jpg,107.554322,-6.869731,784.227945,10.000000,0.285956,-0.253784,10.000000,10.000000,0.281722,-0.233448,0.099202,0.122588,220.518674,174.615275,-29.055782,131.505715,107.554320,-6.869730,784.350533,-175.384725,-28.769826,131.251931,,,,,,
IMG_2175.jpg,107.554314,-6.869739,784.422621,10.000000,0.849382,0.465950,10.000000,10.000000,0.853336,0.449387,0.715665,0.118556,216.135015,170.787287,-33.867466,128.058745,107.554318,-6.869733,784.541177,-179.212713,-33.018084,128.524695,,,,,,
IMG_2176.jpg,107.554314,-6.869742,784.783809,,,,10.000000,,,,,,,,,,,,,,,,,,,,,
IMG_2177.jpg,107.554314,-6.869744,785.513695,,,,10.000000,,,,,,,,,,,,,,,,,,,,,
IMG_2178.jpg,107.554314,-6.869747,784.582927,,,,10.000000,,,,,,,,,,,,,,,,,,,,,
IMG_2179.jpg,107.554314,-6.869747,784.582927,,,,10.000000,,,,,,,,,,,,,,,,,,,,,
IMG_2180.jpg,107.554314,-6.869753,783.931275,,,,10.000000,,,,,,,,,,,,,,,,,,,,,
IMG_2181.jpg,107.554314,-6.869753,783.931275,,,,10.000000,,,,,,,,,,,,,,,,,,,,,
IMG_2182.jpg,107.554292,-6.869794,782.812857,10.000000,0.477953,-0.203138,10.000000,10.000000,0.482670,-0.244895,0.117713,0.398925,115.967703,53.382300,-62.443618,-81.851284,107.554290,-6.869793,783.211782,63.382300,-61.965665,-82.054422,,,,,,
IMG_2183.jpg,107.554292,-6.869794,782.671417,10.000000,0.324874,-0.077936,10.000000,10.000000,0.328104,-0.119663,0.033964,0.303611,114.963400,60.638983,-60.763862,-76.467314,107.554291,-6.869794,782.975028,70.638983,-60.438988,-76.545250,,,,,,
IMG_2184.jpg,107.554292,-6.869794,782.890530,10.000000,0.074930,-0.059182,10.000000,10.000000,0.100978,-0.100903,-0.001036,0.003766,115.741226,58.237233,-60.096232,-79.955606,107.554291,-6.869794,782.894296,68.237233,-60.021302,-80.014788,,,,,,
IMG_2185.jpg,107.554292,-6.869794,783.102294,10.000000,0.217412,-0.037471,10.000000,10.000000,0.217939,-0.079188,0.031814,-0.200536,114.339649,62.710580,-57.518423,-76.371261,107.554291,-6.869794,782.901758,72.710580,-57.301011,-76.408732,,,,,,
IMG_2186.jpg,107.554292,-6.869794,783.102294,10.000000,0.181214,-0.050080,10.000000,10.000000,0.163413,-0.091803,0.107905,-0.081440,112.354702,73.332984,-55.308090,-64.706011,107.554291,-6.869793,783.020854,83.332984,-55.126876,-64.756091,,,,,,
IMG_2187.jpg,107.554292,-6.869794,783.102294,10.000000,0.288625,-0.093522,10.000000,10.000000,0.267212,-0.135259,0.203451,0.108236,112.605095,80.236481,-53.505962,-58.130257,107.554291,-6.869792,783.210530,90.236481,-53.217337,-58.223779,,,,,,
IMG_2188.jpg,107.554292,-6.869794,783.102294,10.000000,0.481156,-0.161995,10.000000,10.000000,0.464224,-0.203749,0.304212,0.285386,113.765725,87.497212,-51.077657,-51.748924,107.554290,-6.869791,783.387680,97.497212,-50.596501,-51.910919,,,,,,
IMG_2189.jpg,107.554292,-6.869794,783.102294,10.000000,0.684450,-0.225935,10.000000,10.000000,0.670385,-0.267708,0.389568,0.475379,117.295769,93.957129,-51.071040,-48.188219,107.554290,-6.869790,783.577673,103.957129,-50.386590,-48.414154,,,,,,
IMG_2190.jpg,107.554292,-6.869794,783.102294,10.000000,0.751884,-0.233517,10.000000,10.000000,0.737027,-0.275293,0.427872,0.533243,119.072898,100.804282,-46.310863,-43.268415,107.554290,-6.869790,783.635537,110.804282,-45.558979,-43.501932,,,,,,
IMG_2191.jpg,107.554292,-6.869794,783.102294,10.000000,0.727689,-0.172237,10.000000,10.000000,0.708392,-0.214003,0.433273,0.517974,120.549361,106.252193,-41.444907,-39.050476,107.554290,-6.869790,783.620267,116.252193,-40.717218,-39.222713,,,,,,
IMG_2192.jpg,107.554283,-6.869778,784.664206,10.000000,2.232208,0.967517,10.000000,10.000000,2.230103,0.999499,-1.387128,-1.431865,120.537351,49.155543,-63.120242,-90.159973,107.554292,-6.869791,783.232340,59.155543,-60.888034,-89.192456,,,,,,
IMG_2193.jpg,107.554283,-6.869781,784.699554,10.000000,1.480559,0.347497,10.000000,10.000000,1.451310,0.379354,-1.049831,-0.927494,121.580627,78.880286,-58.067410,-72.027254,107.554286,-6.869790,783.772060,88.880286,-56.586851,-71.679757,,,,,,
IMG_2194.jpg,107.554283,-6.869767,784.994331,,,,10.000000,,,,,,,,,,,,,,,,,,,,,
IMG_2195.jpg,107.554344,-6.869706,782.357517,10.000000,2.893539,1.698733,10.000000,10.000000,2.922333,1.744368,0.133265,2.340823,207.043077,-103.798277,-31.456880,176.361044,107.554360,-6.869705,784.698340,-93.798277,-28.563341,178.059777,,,,,,
IMG_2196.jpg,107.554344,-6.869708,782.256442,10.000000,3.149507,1.943863,10.000000,10.000000,3.172394,1.989540,0.495191,2.420868,200.563254,-101.896686,-31.135283,169.921388,107.554362,-6.869704,784.677310,-91.896686,-27.985776,171.865251,,,,,,
IMG_2197.jpg,107.554375,-6.869683,782.854339,10.000000,2.187154,1.170650,10.000000,10.000000,2.198503,1.167647,-0.872255,1.645961,202.386942,-99.876296,-15.715495,175.323195,107.554386,-6.869691,784.500300,-89.876296,-13.528341,176.493845,,,,,,
IMG_2198.jpg,107.554375,-6.869686,782.704060,10.000000,2.300459,1.363746,10.000000,10.000000,2.300947,1.360772,-0.603379,1.754591,203.966760,-99.464290,-22.552076,176.637193,107.554387,-6.869691,784.458651,-89.464290,-20.251617,178.000939,,,,,,
IMG_2199.jpg,107.554375,-6.869686,782.704060,10.000000,2.454561,1.595278,10.000000,10.000000,2.455016,1.592336,-0.673161,1.743108,203.333528,-101.316217,-24.084962,174.640952,107.554389,-6.869692,784.447167,-91.316217,-21.630401,176.236230,,,,,,
IMG_2200.jpg,107.554375,-6.869689,782.916963,10.000000,2.433398,1.903448,10.000000,10.000000,2.429281,1.900557,-0.277815,1.487316,201.306522,-98.287886,-19.988961,174.540106,107.554392,-6.869692,784.404279,-88.287886,-17.555563,176.443554,,,,,,
IMG_2201.jpg,107.554375,-6.869689,782.916963,10.000000,2.595316,2.109443,10.000000,10.000000,2.590692,2.106581,-0.369320,1.462056,202.425095,-100.056844,-22.544207,174.517352,107.554394,-6.869692,784.379018,-90.056844,-19.948891,176.626795,,,,,,
IMG_2202.jpg,107.554383,-6.869692,783.056774,10.000000,1.983931,1.505209,10.000000,10.000000,2.010419,1.539245,0.045470,1.292456,201.878716,-98.433015,-17.838161,175.350385,107.554397,-6.869692,784.349229,-88.433015,-15.854230,176.855594,,,,,,
IMG_2203.jpg,107.554389,-6.869692,783.646672,10.000000,1.356854,1.170041,10.000000,10.000000,1.340366,1.154986,-0.097734,0.673080,203.547576,-100.088205,-22.956802,175.746842,107.554399,-6.869693,784.319752,-90.088205,-21.599948,176.916883,,,,,,
IMG_2204.jpg,107.554397,-6.869692,783.961926,10.000000,0.680919,0.589425,10.000000,10.000000,0.696063,0.611270,-0.046832,0.329637,203.470777,-99.369420,-21.437423,176.256949,107.554403,-6.869692,784.291563,-89.369420,-20.756504,176.846374,,,,,,
IMG_2205.jpg,107.554397,-6.869692,783.961926,10.000000,0.885558,0.807860,10.000000,10.000000,0.897059,0.829735,-0.169818,0.295662,203.563515,-100.424578,-23.992660,175.434777,107.554405,-6.869694,784.257588,-90.424578,-23.107102,176.242637,,,,,,
IMG_2206.jpg,107.554397,-6.869692,783.857886,10.000000,1.152133,1.052332,10.000000,10.000000,1.162849,1.074243,-0.250119,0.368321,203.704140,-100.922690,-18.379160,175.989187,107.554407,-6.869694,784.226207,-90.922690,-17.227027,177.041519,,,,,,
IMG_2207.jpg,107.554397,-6.869692,783.857886,10.000000,1.370852,1.273977,10.000000,10.000000,1.381165,1.295919,-0.327231,0.348039,201.453198,-99.193755,-15.132065,174.685461,107.554409,-6.869695,784.205925,-89.193755,-13.761213,175.959438,,,,,,
IMG_2208.jpg,107.554406,-6.869694,784.031470,10.000000,0.656377,0.587244,10.000000,10.000000,0.630296,0.535521,-0.290914,0.160808,204.923300,-101.630179,-10.321484,177.646651,107.554411,-6.869697,784.192278,-91.630179,-9.665107,178.233895,,,,,,
IMG_2209.jpg,107.554406,-6.869694,783.865392,10.000000,0.998535,0.851131,10.000000,10.000000,0.976337,0.799442,-0.475997,0.295894,202.307584,-99.657414,-7.312686,175.907030,107.554413,-6.869698,784.161286,-89.657414,-6.314151,176.758161,,,,,,
IMG_2210.jpg,107.554406,-6.869697,784.033959,10.000000,1.256670,1.173756,10.000000,10.000000,1.216478,1.122106,-0.463118,0.078859,201.912780,-100.449766,-3.811740,175.111639,107.554416,-6.869701,784.112818,-90.449766,-2.555070,176.285395,,,,,,
IMG_2211.jpg,107.554406,-6.869697,784.033959,10.000000,1.416307,1.278687,10.000000,10.000000,1.379361,1.227047,-0.625855,0.072790,201.795925,-100.287370,-2.668395,175.091171,107.554417,-6.869703,784.106748,-90.287370,-1.252088,176.369858,,,,,,
IMG_2212.jpg,107.554414,-6.869697,784.235174,10.000000,0.993027,0.538808,10.000000,10.000000,1.002842,0.524034,-0.842060,-0.148376,202.853552,-100.490649,3.533439,176.178057,107.554419,-6.869705,784.086798,-90.490649,4.526466,176.716865,,,,,,
IMG_2213.jpg,107.554419,-6.869700,784.259295,10.000000,0.641992,0.038972,10.000000,10.000000,0.643320,0.085623,-0.611114,-0.181847,202.157624,-99.370199,5.877143,175.950924,107.554420,-6.869706,784.077448,-89.370199,6.519135,175.989896,,,,,,
